Sample ID	Method ID	Taxa-Level	Taxa-Name	# of Reads	% of Total	Avg-Score
S33_1_2011_02_15_1	2	order	Lactobacillales	1183	12.56	0.99
S33_1_2011_02_15_1	2	order	Burkholderiales	4	0.04	0.95
S33_1_2011_02_15_1	2	order	Fusobacteriales	1655	17.57	1.00
S33_1_2011_02_15_1	2	order	Flavobacteriales	1204	12.78	1.00
S33_1_2011_02_15_1	2	order	Spirochaetales	96	1.02	1.00
S33_1_2011_02_15_1	2	order	Clostridiales	131	1.39	0.99
S33_1_2011_02_15_1	2	order	Sphingobacteriales	56	0.59	0.98
S33_1_2011_02_15_1	2	order	Pasteurellales	1	0.01	1.00
S33_1_2011_02_15_1	2	order	Neisseriales	33	0.35	0.99
S33_1_2011_02_15_1	2	order	Selenomonadales	943	10.01	1.00
S33_1_2011_02_15_1	2	order	Bacillales	1	0.01	1.00
S33_1_2011_02_15_1	2	order	Campylobacterales	131	1.39	1.00
S33_1_2011_02_15_1	2	order	Bacteroidales	620	6.58	0.98
S33_1_2011_02_15_1	2	order	Coriobacteriales	11	0.12	0.99
S33_1_2011_02_15_1	2	order	Actinomycetales	3125	33.17	1.00
S33_1_2011_02_15_1	2	order	Bifidobacteriales	2	0.02	1.00
S33_1_2011_02_15_1	2	family	Coriobacteriaceae	11	0.12	0.99
S33_1_2011_02_15_1	2	family	Actinomycetaceae	850	9.02	0.98
S33_1_2011_02_15_1	2	family	Mycobacteriaceae	1	0.01	1.00
S33_1_2011_02_15_1	2	family	Corynebacteriaceae	1217	12.92	0.97
S33_1_2011_02_15_1	2	family	Micrococcaceae	430	4.56	0.99
S33_1_2011_02_15_1	2	family	Propionibacteriaceae	4	0.04	1.00
S33_1_2011_02_15_1	2	family	Leptotrichiaceae	1145	12.15	1.00
S33_1_2011_02_15_1	2	family	Streptococcaceae	1125	11.94	0.99
S33_1_2011_02_15_1	2	family	Bacillales_Incertae Sedis XI	1	0.01	1.00
S33_1_2011_02_15_1	2	family	Clostridiales_Incertae Sedis XI	6	0.06	1.00
S33_1_2011_02_15_1	2	family	Cytophagaceae	50	0.53	1.00
S33_1_2011_02_15_1	2	family	Flavobacteriaceae	1204	12.78	1.00
S33_1_2011_02_15_1	2	family	Campylobacteraceae	131	1.39	1.00
S33_1_2011_02_15_1	2	family	Fusobacteriaceae	507	5.38	1.00
S33_1_2011_02_15_1	2	family	Porphyromonadaceae	236	2.51	0.93
S33_1_2011_02_15_1	2	family	Spirochaetaceae	96	1.02	1.00
S33_1_2011_02_15_1	2	family	Carnobacteriaceae	27	0.29	0.96
S33_1_2011_02_15_1	2	family	Pasteurellaceae	1	0.01	1.00
S33_1_2011_02_15_1	2	family	Eubacteriaceae	51	0.54	0.98
S33_1_2011_02_15_1	2	family	Neisseriaceae	33	0.35	0.99
S33_1_2011_02_15_1	2	family	Veillonellaceae	932	9.89	1.00
S33_1_2011_02_15_1	2	family	Bacteroidales_incertae_sedis	2	0.02	1.00
S33_1_2011_02_15_1	2	family	Lachnospiraceae	28	0.30	0.92
S33_1_2011_02_15_1	2	family	Prevotellaceae	347	3.68	1.00
S33_1_2011_02_15_1	2	family	Bifidobacteriaceae	2	0.02	1.00
S33_1_2011_02_15_1	2	genus	Scardovia	2	0.02	1.00
S33_1_2011_02_15_1	2	genus	Rothia	421	4.47	0.99
S33_1_2011_02_15_1	2	genus	Mycobacterium	1	0.01	1.00
S33_1_2011_02_15_1	2	genus	Corynebacterium	1133	12.03	0.95
S33_1_2011_02_15_1	2	genus	Actinomyces	847	8.99	0.98
S33_1_2011_02_15_1	2	genus	Propionibacterium	3	0.03	1.00
S33_1_2011_02_15_1	2	genus	Atopobium	1	0.01	1.00
S33_1_2011_02_15_1	2	genus	Olsenella	10	0.11	0.99
S33_1_2011_02_15_1	2	genus	Hymenobacter	50	0.53	0.98
S33_1_2011_02_15_1	2	genus	Centipeda	9	0.10	0.92
S33_1_2011_02_15_1	2	genus	Dialister	22	0.23	1.00
S33_1_2011_02_15_1	2	genus	Capnocytophaga	1179	12.51	1.00
S33_1_2011_02_15_1	2	genus	Oribacterium	7	0.07	0.91
S33_1_2011_02_15_1	2	genus	Eubacterium	47	0.50	0.98
S33_1_2011_02_15_1	2	genus	Fusobacterium	485	5.15	1.00
S33_1_2011_02_15_1	2	genus	Leptotrichia	1138	12.08	1.00
S33_1_2011_02_15_1	2	genus	Granulicatella	25	0.27	0.96
S33_1_2011_02_15_1	2	genus	Haemophilus	1	0.01	0.94
S33_1_2011_02_15_1	2	genus	Mitsuokella	3	0.03	0.83
S33_1_2011_02_15_1	2	genus	Neisseria	27	0.29	0.97
S33_1_2011_02_15_1	2	genus	Selenomonas	133	1.41	0.99
S33_1_2011_02_15_1	2	genus	Porphyromonas	2	0.02	1.00
S33_1_2011_02_15_1	2	genus	Campylobacter	131	1.39	1.00
S33_1_2011_02_15_1	2	genus	Gemella	1	0.01	1.00
S33_1_2011_02_15_1	2	genus	Schwartzia	1	0.01	0.86
S33_1_2011_02_15_1	2	genus	Tannerella	64	0.68	1.00
S33_1_2011_02_15_1	2	genus	Anaeroglobus	9	0.10	0.94
S33_1_2011_02_15_1	2	genus	Prevotella	284	3.01	0.99
S33_1_2011_02_15_1	2	genus	Streptococcus	1122	11.91	0.99
S33_1_2011_02_15_1	2	genus	Paludibacter	26	0.28	0.82
S33_1_2011_02_15_1	2	genus	Pseudoramibacter	4	0.04	1.00
S33_1_2011_02_15_1	2	genus	Veillonella	706	7.49	0.99
S33_1_2011_02_15_1	2	genus	Phocaeicola	2	0.02	1.00
S33_1_2011_02_15_1	2	genus	Treponema	96	1.02	1.00
S33_1_2011_02_15_1	2	genus	Parvimonas	6	0.06	1.00
S33_1_2011_02_15_1	2	genus	Megasphaera	1	0.01	0.80
S33_1_2011_02_15_1	2	genus	Clostridium XIX	1	0.01	0.91
S33_1_2011_04_27_1	2	rootrank	Root	4684	100.00	1.00
S33_1_2011_04_27_1	2	domain	Archaea	1	0.02	1.00
S33_1_2011_04_27_1	2	domain	Bacteria	4673	99.77	1.00
S33_1_2011_04_27_1	2	phylum	Spirochaetes	255	5.44	0.99
S33_1_2011_04_27_1	2	phylum	TM7	59	1.26	0.98
S33_1_2011_04_27_1	2	phylum	Firmicutes	1121	23.93	0.99
S33_1_2011_04_27_1	2	phylum	Bacteroidetes	2456	52.43	0.99
S33_1_2011_04_27_1	2	phylum	Chloroflexi	6	0.13	0.94
S33_1_2011_04_27_1	2	phylum	Actinobacteria	178	3.80	0.98
S33_1_2011_04_27_1	2	phylum	Tenericutes	10	0.21	0.99
S33_1_2011_04_27_1	2	phylum	Synergistetes	44	0.94	0.94
S33_1_2011_04_27_1	2	phylum	Fusobacteria	98	2.09	0.99
S33_1_2011_04_27_1	2	phylum	Proteobacteria	46	0.98	0.98
S33_1_2011_04_27_1	2	phylum	Euryarchaeota	1	0.02	1.00
S33_1_2011_04_27_1	2	class	Spirochaetes	255	5.44	0.99
S33_1_2011_04_27_1	2	class	Betaproteobacteria	1	0.02	1.00
S33_1_2011_04_27_1	2	class	Synergistia	44	0.94	0.94
S33_1_2011_04_27_1	2	class	Bacteroidia	2378	50.77	0.99
S33_1_2011_04_27_1	2	class	Gammaproteobacteria	3	0.06	1.00
S33_1_2011_04_27_1	2	class	Flavobacteria	2	0.04	1.00
S33_1_2011_04_27_1	2	class	Epsilonproteobacteria	35	0.75	0.98
S33_1_2011_04_27_1	2	class	Actinobacteria	178	3.80	0.98
S33_1_2011_04_27_1	2	class	Mollicutes	10	0.21	0.99
S33_1_2011_04_27_1	2	class	Erysipelotrichia	28	0.60	0.99
S33_1_2011_04_27_1	2	class	Anaerolineae	6	0.13	0.94
S33_1_2011_04_27_1	2	class	Fusobacteria	98	2.09	0.99
S33_1_2011_04_27_1	2	class	Clostridia	442	9.44	0.98
S33_1_2011_04_27_1	2	class	Bacilli	231	4.93	0.99
S33_1_2011_04_27_1	2	class	Methanobacteria	1	0.02	1.00
S33_1_2011_04_27_1	2	class	Negativicutes	349	7.45	0.98
S33_1_2011_04_27_1	2	class	Deltaproteobacteria	6	0.13	0.93
S33_1_2011_04_27_1	2	subclass	Actinobacteridae	116	2.48	0.98
S33_1_2011_04_27_1	2	subclass	Coriobacteridae	55	1.17	0.98
S33_1_2011_04_27_1	2	suborder	Coriobacterineae	55	1.17	0.98
S33_1_2011_04_27_1	2	suborder	Micrococcineae	9	0.19	1.00
S33_1_2011_04_27_1	2	suborder	Actinomycineae	77	1.64	0.98
S33_1_2011_04_27_1	2	order	Lactobacillales	204	4.36	0.99
S33_1_2011_04_27_1	2	order	Pasteurellales	3	0.06	1.00
S33_1_2011_04_27_1	2	order	Fusobacteriales	98	2.09	0.99
S33_1_2011_04_27_1	2	order	Flavobacteriales	2	0.04	1.00
S33_1_2011_04_27_1	2	order	Anaerolineales	6	0.13	0.94
S33_1_2011_04_27_1	2	order	Campylobacterales	34	0.73	0.98
S33_1_2011_04_27_1	2	order	Clostridiales	442	9.44	0.98
S33_1_2011_04_27_1	2	order	Methanobacteriales	1	0.02	1.00
S33_1_2011_04_27_1	2	order	Synergistales	44	0.94	0.94
S33_1_2011_04_27_1	2	order	Erysipelotrichales	28	0.60	0.99
S33_1_2011_04_27_1	2	order	Selenomonadales	349	7.45	0.98
S33_1_2011_04_27_1	2	order	Neisseriales	1	0.02	1.00
S33_1_2011_04_27_1	2	order	Desulfobacterales	4	0.09	0.98
S33_1_2011_04_27_1	2	order	Bacillales	12	0.26	0.99
S33_1_2011_04_27_1	2	order	Bacteroidales	2378	50.77	0.99
S33_1_2011_04_27_1	2	order	Desulfovibrionales	2	0.04	0.82
S33_1_2011_04_27_1	2	order	Mycoplasmatales	10	0.21	0.99
S33_1_2011_04_27_1	2	order	Spirochaetales	255	5.44	0.99
S33_1_2011_04_27_1	2	order	Coriobacteriales	55	1.17	0.98
S33_1_2011_04_27_1	2	order	Actinomycetales	112	2.39	0.98
S33_1_2011_04_27_1	2	order	Bifidobacteriales	2	0.04	1.00
S33_1_2011_04_27_1	2	family	Actinomycetaceae	77	1.64	0.98
S33_1_2011_04_27_1	2	family	Micrococcaceae	9	0.19	1.00
S33_1_2011_04_27_1	2	family	Coriobacteriaceae	55	1.17	0.98
S33_1_2011_04_27_1	2	family	Leptotrichiaceae	29	0.62	1.00
S33_1_2011_04_27_1	2	family	Streptococcaceae	187	3.99	0.98
S33_1_2011_04_27_1	2	family	Eubacteriaceae	134	2.86	0.98
S33_1_2011_04_27_1	2	family	Neisseriaceae	1	0.02	1.00
S33_1_2011_04_27_1	2	family	Veillonellaceae	331	7.07	0.98
S33_1_2011_04_27_1	2	family	Anaerolineaceae	6	0.13	0.94
S33_1_2011_04_27_1	2	family	Rikenellaceae	1	0.02	0.81
S33_1_2011_04_27_1	2	family	Erysipelotrichaceae	28	0.60	0.99
S33_1_2011_04_27_1	2	family	Clostridiales_Incertae Sedis XIII	29	0.62	0.94
S33_1_2011_04_27_1	2	family	Prevotellaceae	628	13.41	0.99
S33_1_2011_04_27_1	2	family	Mycoplasmataceae	10	0.21	0.99
S33_1_2011_04_27_1	2	family	Fusobacteriaceae	69	1.47	0.99
S33_1_2011_04_27_1	2	family	Spirochaetaceae	251	5.36	0.99
S33_1_2011_04_27_1	2	family	Methanobacteriaceae	1	0.02	1.00
S33_1_2011_04_27_1	2	family	Peptococcaceae 1	2	0.04	0.88
S33_1_2011_04_27_1	2	family	Lachnospiraceae	27	0.58	0.96
S33_1_2011_04_27_1	2	family	Ruminococcaceae	5	0.11	0.81
S33_1_2011_04_27_1	2	family	Synergistaceae	44	0.94	0.94
S33_1_2011_04_27_1	2	family	Campylobacteraceae	32	0.68	0.99
S33_1_2011_04_27_1	2	family	Bacillales_Incertae Sedis XI	11	0.23	1.00
S33_1_2011_04_27_1	2	family	Carnobacteriaceae	3	0.06	0.99
S33_1_2011_04_27_1	2	family	Pasteurellaceae	3	0.06	1.00
S33_1_2011_04_27_1	2	family	Peptostreptococcaceae	142	3.03	0.98
S33_1_2011_04_27_1	2	family	Porphyromonadaceae	1550	33.09	0.99
S33_1_2011_04_27_1	2	family	Clostridiales_Incertae Sedis XI	31	0.66	0.98
S33_1_2011_04_27_1	2	family	Flavobacteriaceae	2	0.04	1.00
S33_1_2011_04_27_1	2	family	Bacteroidales_incertae_sedis	80	1.71	0.98
S33_1_2011_04_27_1	2	family	Desulfobulbaceae	4	0.09	0.98
S33_1_2011_04_27_1	2	family	Bifidobacteriaceae	2	0.04	1.00
S33_1_2011_04_27_1	2	genus	Bifidobacterium	2	0.04	1.00
S33_1_2011_04_27_1	2	genus	Atopobium	2	0.04	1.00
S33_1_2011_04_27_1	2	genus	Olsenella	43	0.92	0.98
S33_1_2011_04_27_1	2	genus	Rothia	9	0.19	0.99
S33_1_2011_04_27_1	2	genus	Actinomyces	77	1.64	0.98
S33_1_2011_04_27_1	2	genus	TM7_genera_incertae_sedis	59	1.26	0.98
S33_1_2011_04_27_1	2	genus	Solobacterium	3	0.06	1.00
S33_1_2011_04_27_1	2	genus	Peptococcus	2	0.04	0.88
S33_1_2011_04_27_1	2	genus	Capnocytophaga	2	0.04	1.00
S33_1_2011_04_27_1	2	genus	Oribacterium	10	0.21	0.95
S33_1_2011_04_27_1	2	genus	Peptostreptococcus	114	2.43	0.98
S33_1_2011_04_27_1	2	genus	Fusobacterium	58	1.24	0.97
S33_1_2011_04_27_1	2	genus	Eubacterium	78	1.67	0.98
S33_1_2011_04_27_1	2	genus	Leptotrichia	29	0.62	1.00
S33_1_2011_04_27_1	2	genus	Granulicatella	3	0.06	0.99
S33_1_2011_04_27_1	2	genus	Methanobrevibacter	1	0.02	1.00
S33_1_2011_04_27_1	2	genus	Odoribacter	2	0.04	1.00
S33_1_2011_04_27_1	2	genus	Porphyromonas	1381	29.48	0.99
S33_1_2011_04_27_1	2	genus	Selenomonas	36	0.77	0.96
S33_1_2011_04_27_1	2	genus	Neisseria	1	0.02	1.00
S33_1_2011_04_27_1	2	genus	Rikenella	1	0.02	0.81
S33_1_2011_04_27_1	2	genus	Campylobacter	32	0.68	0.99
S33_1_2011_04_27_1	2	genus	Filifactor	28	0.60	0.97
S33_1_2011_04_27_1	2	genus	Gemella	11	0.23	1.00
S33_1_2011_04_27_1	2	genus	Schwartzia	1	0.02	0.83
S33_1_2011_04_27_1	2	genus	Desulfobulbus	4	0.09	0.96
S33_1_2011_04_27_1	2	genus	Tannerella	82	1.75	0.97
S33_1_2011_04_27_1	2	genus	Mogibacterium	14	0.30	0.99
S33_1_2011_04_27_1	2	genus	Anaeroglobus	57	1.22	0.96
S33_1_2011_04_27_1	2	genus	Dialister	33	0.70	0.98
S33_1_2011_04_27_1	2	genus	Pseudoramibacter	55	1.17	0.98
S33_1_2011_04_27_1	2	genus	Bulleidia	1	0.02	1.00
S33_1_2011_04_27_1	2	genus	Hallella	1	0.02	1.00
S33_1_2011_04_27_1	2	genus	Centipeda	3	0.06	0.89
S33_1_2011_04_27_1	2	genus	Paraprevotella	1	0.02	0.85
S33_1_2011_04_27_1	2	genus	Streptococcus	186	3.97	0.98
S33_1_2011_04_27_1	2	genus	Prevotella	522	11.14	0.97
S33_1_2011_04_27_1	2	genus	Phocaeicola	80	1.71	0.98
S33_1_2011_04_27_1	2	genus	Erysipelotrichaceae_incertae_sedis	22	0.47	0.97
S33_1_2011_04_27_1	2	genus	Treponema	251	5.36	0.99
S33_1_2011_04_27_1	2	genus	Parvimonas	30	0.64	0.98
S33_1_2011_04_27_1	2	genus	Mycoplasma	10	0.21	0.99
S33_1_2011_04_27_1	2	genus	Veillonella	88	1.88	0.99
S33_1_2011_04_27_1	2	genus	Megasphaera	3	0.06	0.99
S33_1_2011_04_27_1	2	genus	Catonella	2	0.04	0.99
S33_1_2011_04_27_1	2	genus	Clostridium XIX	2	0.04	0.82
S33_1_2011_04_27_1	2	genus	Anaerovorax	15	0.32	0.90
S33_2_2011_02_15_2	2	rootrank	Root	8308	100.00	1.00
S33_2_2011_02_15_2	2	domain	Bacteria	8306	99.98	1.00
S33_2_2011_02_15_2	2	phylum	Spirochaetes	389	4.68	0.99
S33_2_2011_02_15_2	2	phylum	TM7	15	0.18	0.97
S33_2_2011_02_15_2	2	phylum	Firmicutes	2095	25.22	0.99
S33_2_2011_02_15_2	2	phylum	Bacteroidetes	2726	32.81	1.00
S33_2_2011_02_15_2	2	phylum	Synergistetes	24	0.29	0.93
S33_2_2011_02_15_2	2	phylum	Actinobacteria	177	2.13	0.99
S33_2_2011_02_15_2	2	phylum	Tenericutes	5	0.06	1.00
S33_2_2011_02_15_2	2	phylum	SR1	18	0.22	1.00
S33_2_2011_02_15_2	2	phylum	Fusobacteria	2319	27.91	1.00
S33_2_2011_02_15_2	2	phylum	Proteobacteria	142	1.71	0.99
S33_2_2011_02_15_2	2	class	Spirochaetes	389	4.68	0.99
S33_2_2011_02_15_2	2	class	Betaproteobacteria	15	0.18	0.99
S33_2_2011_02_15_2	2	class	Synergistia	24	0.29	0.93
S33_2_2011_02_15_2	2	class	Bacteroidia	2538	30.55	0.99
S33_2_2011_02_15_2	2	class	Gammaproteobacteria	36	0.43	0.99
S33_2_2011_02_15_2	2	class	Flavobacteria	79	0.95	0.99
S33_2_2011_02_15_2	2	class	Alphaproteobacteria	1	0.01	0.85
S33_2_2011_02_15_2	2	class	Epsilonproteobacteria	88	1.06	0.99
S33_2_2011_02_15_2	2	class	Bacilli	270	3.25	0.99
S33_2_2011_02_15_2	2	class	Mollicutes	5	0.06	1.00
S33_2_2011_02_15_2	2	class	Erysipelotrichia	44	0.53	0.99
S33_2_2011_02_15_2	2	class	Fusobacteria	2319	27.91	1.00
S33_2_2011_02_15_2	2	class	Negativicutes	1032	12.42	0.99
S33_2_2011_02_15_2	2	class	Actinobacteria	177	2.13	0.99
S33_2_2011_02_15_2	2	class	Clostridia	683	8.22	0.98
S33_2_2011_02_15_2	2	class	Deltaproteobacteria	1	0.01	0.93
S33_2_2011_02_15_2	2	subclass	Actinobacteridae	153	1.84	0.99
S33_2_2011_02_15_2	2	subclass	Coriobacteridae	23	0.28	1.00
S33_2_2011_02_15_2	2	suborder	Coriobacterineae	23	0.28	1.00
S33_2_2011_02_15_2	2	suborder	Corynebacterineae	49	0.59	0.96
S33_2_2011_02_15_2	2	suborder	Actinomycineae	55	0.66	0.96
S33_2_2011_02_15_2	2	suborder	Propionibacterineae	5	0.06	0.98
S33_2_2011_02_15_2	2	order	Lactobacillales	232	2.79	0.98
S33_2_2011_02_15_2	2	order	Erysipelotrichales	44	0.53	0.99
S33_2_2011_02_15_2	2	order	Fusobacteriales	2319	27.91	1.00
S33_2_2011_02_15_2	2	order	Cardiobacteriales	12	0.14	0.99
S33_2_2011_02_15_2	2	order	Flavobacteriales	79	0.95	0.99
S33_2_2011_02_15_2	2	order	Burkholderiales	1	0.01	0.98
S33_2_2011_02_15_2	2	order	Campylobacterales	86	1.04	1.00
S33_2_2011_02_15_2	2	order	Clostridiales	681	8.20	0.98
S33_2_2011_02_15_2	2	order	Synergistales	24	0.29	0.93
S33_2_2011_02_15_2	2	order	Pasteurellales	23	0.28	1.00
S33_2_2011_02_15_2	2	order	Neisseriales	14	0.17	0.98
S33_2_2011_02_15_2	2	order	Spirochaetales	389	4.68	0.99
S33_2_2011_02_15_2	2	order	Desulfobacterales	1	0.01	0.91
S33_2_2011_02_15_2	2	order	Bacillales	27	0.32	0.98
S33_2_2011_02_15_2	2	order	Bacteroidales	2538	30.55	0.99
S33_2_2011_02_15_2	2	order	Mycoplasmatales	5	0.06	1.00
S33_2_2011_02_15_2	2	order	Selenomonadales	1032	12.42	0.99
S33_2_2011_02_15_2	2	order	Coriobacteriales	23	0.28	1.00
S33_2_2011_02_15_2	2	order	Actinomycetales	151	1.82	0.99
S33_2_2011_02_15_2	2	order	Bifidobacteriales	2	0.02	1.00
S33_2_2011_02_15_2	2	family	Actinomycetaceae	55	0.66	0.96
S33_2_2011_02_15_2	2	family	Propionibacteriaceae	5	0.06	0.98
S33_2_2011_02_15_2	2	family	Coriobacteriaceae	23	0.28	1.00
S33_2_2011_02_15_2	2	family	Corynebacteriaceae	42	0.51	0.98
S33_2_2011_02_15_2	2	family	Leptotrichiaceae	1596	19.21	1.00
S33_2_2011_02_15_2	2	family	Streptococcaceae	198	2.38	0.98
S33_2_2011_02_15_2	2	family	Cardiobacteriaceae	12	0.14	0.99
S33_2_2011_02_15_2	2	family	Eubacteriaceae	41	0.49	0.97
S33_2_2011_02_15_2	2	family	Neisseriaceae	14	0.17	0.98
S33_2_2011_02_15_2	2	family	Veillonellaceae	1018	12.25	0.99
S33_2_2011_02_15_2	2	family	Erysipelotrichaceae	44	0.53	0.99
S33_2_2011_02_15_2	2	family	Clostridiales_Incertae Sedis XIII	23	0.28	0.95
S33_2_2011_02_15_2	2	family	Prevotellaceae	1650	19.86	0.99
S33_2_2011_02_15_2	2	family	Mycoplasmataceae	5	0.06	1.00
S33_2_2011_02_15_2	2	family	Fusobacteriaceae	683	8.22	0.99
S33_2_2011_02_15_2	2	family	Spirochaetaceae	388	4.67	0.99
S33_2_2011_02_15_2	2	family	Peptococcaceae 1	2	0.02	0.86
S33_2_2011_02_15_2	2	family	Synergistaceae	24	0.29	0.93
S33_2_2011_02_15_2	2	family	Campylobacteraceae	83	1.00	1.00
S33_2_2011_02_15_2	2	family	Porphyromonadaceae	733	8.82	0.98
S33_2_2011_02_15_2	2	family	Bacillales_Incertae Sedis XI	27	0.32	0.98
S33_2_2011_02_15_2	2	family	Carnobacteriaceae	6	0.07	0.95
S33_2_2011_02_15_2	2	family	Pasteurellaceae	23	0.28	1.00
S33_2_2011_02_15_2	2	family	Peptostreptococcaceae	94	1.13	0.98
S33_2_2011_02_15_2	2	family	Lachnospiraceae	284	3.42	0.98
S33_2_2011_02_15_2	2	family	Clostridiales_Incertae Sedis XI	102	1.23	0.98
S33_2_2011_02_15_2	2	family	Flavobacteriaceae	79	0.95	0.99
S33_2_2011_02_15_2	2	family	Bacteroidales_incertae_sedis	22	0.26	1.00
S33_2_2011_02_15_2	2	family	Aerococcaceae	6	0.07	1.00
S33_2_2011_02_15_2	2	family	Desulfobulbaceae	1	0.01	0.91
S33_2_2011_02_15_2	2	family	Bifidobacteriaceae	2	0.02	1.00
S33_2_2011_02_15_2	2	genus	Bifidobacterium	2	0.02	1.00
S33_2_2011_02_15_2	2	genus	Atopobium	12	0.14	0.99
S33_2_2011_02_15_2	2	genus	Olsenella	4	0.05	0.94
S33_2_2011_02_15_2	2	genus	Slackia	3	0.04	1.00
S33_2_2011_02_15_2	2	genus	Actinomyces	55	0.66	0.96
S33_2_2011_02_15_2	2	genus	Corynebacterium	39	0.47	0.96
S33_2_2011_02_15_2	2	genus	TM7_genera_incertae_sedis	15	0.18	0.97
S33_2_2011_02_15_2	2	genus	SR1_genera_incertae_sedis	18	0.22	1.00
S33_2_2011_02_15_2	2	genus	Paludibacter	6	0.07	0.83
S33_2_2011_02_15_2	2	genus	Johnsonella	42	0.51	0.96
S33_2_2011_02_15_2	2	genus	Peptococcus	2	0.02	0.84
S33_2_2011_02_15_2	2	genus	Dialister	58	0.70	0.98
S33_2_2011_02_15_2	2	genus	Peptostreptococcaceae_incertae_sedis	26	0.31	0.97
S33_2_2011_02_15_2	2	genus	Capnocytophaga	69	0.83	0.99
S33_2_2011_02_15_2	2	genus	Oribacterium	15	0.18	0.96
S33_2_2011_02_15_2	2	genus	Abiotrophia	6	0.07	1.00
S33_2_2011_02_15_2	2	genus	Peptostreptococcus	59	0.71	0.98
S33_2_2011_02_15_2	2	genus	Cardiobacterium	12	0.14	0.99
S33_2_2011_02_15_2	2	genus	Fusobacterium	605	7.28	0.99
S33_2_2011_02_15_2	2	genus	Eubacterium	41	0.49	0.97
S33_2_2011_02_15_2	2	genus	Leptotrichia	1561	18.79	0.99
S33_2_2011_02_15_2	2	genus	Granulicatella	6	0.07	0.94
S33_2_2011_02_15_2	2	genus	Haemophilus	1	0.01	0.95
S33_2_2011_02_15_2	2	genus	Solobacterium	20	0.24	0.98
S33_2_2011_02_15_2	2	genus	Porphyromonas	369	4.44	0.98
S33_2_2011_02_15_2	2	genus	Selenomonas	489	5.89	0.98
S33_2_2011_02_15_2	2	genus	Neisseria	4	0.05	0.99
S33_2_2011_02_15_2	2	genus	Streptobacillus	2	0.02	0.95
S33_2_2011_02_15_2	2	genus	Filifactor	8	0.10	0.99
S33_2_2011_02_15_2	2	genus	Gemella	27	0.32	0.98
S33_2_2011_02_15_2	2	genus	Schwartzia	4	0.05	0.88
S33_2_2011_02_15_2	2	genus	Sneathia	1	0.01	0.83
S33_2_2011_02_15_2	2	genus	Tannerella	253	3.05	0.98
S33_2_2011_02_15_2	2	genus	Howardella	2	0.02	0.85
S33_2_2011_02_15_2	2	genus	Megasphaera	4	0.05	1.00
S33_2_2011_02_15_2	2	genus	Anaeroglobus	16	0.19	0.96
S33_2_2011_02_15_2	2	genus	Veillonella	155	1.87	0.98
S33_2_2011_02_15_2	2	genus	Streptococcus	196	2.36	0.98
S33_2_2011_02_15_2	2	genus	Bulleidia	2	0.02	0.94
S33_2_2011_02_15_2	2	genus	Hallella	40	0.48	0.97
S33_2_2011_02_15_2	2	genus	Centipeda	44	0.53	0.91
S33_2_2011_02_15_2	2	genus	Paraprevotella	1	0.01	0.81
S33_2_2011_02_15_2	2	genus	Syntrophococcus	4	0.05	0.83
S33_2_2011_02_15_2	2	genus	Prevotella	1410	16.97	0.98
S33_2_2011_02_15_2	2	genus	Phocaeicola	22	0.26	1.00
S33_2_2011_02_15_2	2	genus	Erysipelotrichaceae_incertae_sedis	9	0.11	0.99
S33_2_2011_02_15_2	2	genus	Actinobacillus	9	0.11	0.91
S33_2_2011_02_15_2	2	genus	Campylobacter	83	1.00	1.00
S33_2_2011_02_15_2	2	genus	Treponema	387	4.66	0.99
S33_2_2011_02_15_2	2	genus	Parvimonas	101	1.22	0.99
S33_2_2011_02_15_2	2	genus	Eikenella	1	0.01	0.84
S33_2_2011_02_15_2	2	genus	Mycoplasma	5	0.06	1.00
S33_2_2011_02_15_2	2	genus	Mogibacterium	16	0.19	0.97
S33_2_2011_02_15_2	2	genus	Catonella	32	0.39	0.99
S33_2_2011_02_15_2	2	genus	Clostridium XIX	11	0.13	0.86
S33_2_2011_02_15_2	2	genus	Aggregatibacter	5	0.06	0.94
S33_2_2011_02_15_2	2	genus	Thermovirga	1	0.01	0.80
S33_2_2011_02_15_2	2	genus	Anaerovorax	6	0.07	0.92
S34_1_2011_02_15_1	2	rootrank	Root	10123	100.00	1.00
S34_1_2011_02_15_1	2	domain	Bacteria	10119	99.96	1.00
S34_1_2011_02_15_1	2	phylum	Spirochaetes	87	0.86	1.00
S34_1_2011_02_15_1	2	phylum	TM7	183	1.81	1.00
S34_1_2011_02_15_1	2	phylum	Firmicutes	2841	28.06	1.00
S34_1_2011_02_15_1	2	phylum	Bacteroidetes	3879	38.32	1.00
S34_1_2011_02_15_1	2	phylum	Synergistetes	3	0.03	0.92
S34_1_2011_02_15_1	2	phylum	Actinobacteria	692	6.84	1.00
S34_1_2011_02_15_1	2	phylum	SR1	5	0.05	1.00
S34_1_2011_02_15_1	2	phylum	Fusobacteria	550	5.43	1.00
S34_1_2011_02_15_1	2	phylum	Proteobacteria	1670	16.50	1.00
S34_1_2011_02_15_1	2	class	Spirochaetes	87	0.86	1.00
S34_1_2011_02_15_1	2	class	Betaproteobacteria	1368	13.51	1.00
S34_1_2011_02_15_1	2	class	Synergistia	3	0.03	0.92
S34_1_2011_02_15_1	2	class	Bacteroidia	3452	34.10	1.00
S34_1_2011_02_15_1	2	class	Gammaproteobacteria	187	1.85	0.99
S34_1_2011_02_15_1	2	class	Flavobacteria	411	4.06	1.00
