Sample ID	Method ID	Taxa-Level	Taxa-Name	# of Reads	% of Total	Avg-Score
S44_1_2011_02_15_1	1	genus	Escherichia/Shigella	1	0.02	1.00
S44_1_2011_02_15_1	1	genus	Hallella	1	0.02	0.61
S44_1_2011_02_15_1	1	genus	Shuttleworthia	2	0.03	0.85
S44_1_2011_02_15_1	1	genus	Centipeda	27	0.42	0.71
S44_1_2011_02_15_1	1	genus	Lactovum	1	0.02	0.53
S44_1_2011_02_15_1	1	genus	Mannheimia	4	0.06	0.53
S44_1_2011_02_15_1	1	genus	Veillonella	376	5.83	0.98
S44_1_2011_02_15_1	1	genus	Phascolarctobacterium	1	0.02	0.53
S44_1_2011_02_15_1	1	genus	Syntrophococcus	2	0.03	0.57
S44_1_2011_02_15_1	1	genus	Coenonia	3	0.05	0.69
S44_1_2011_02_15_1	1	genus	Actinobacillus	10	0.16	0.89
S44_1_2011_02_15_1	1	genus	Treponema	74	1.15	0.98
S44_1_2011_02_15_1	1	genus	Parvimonas	62	0.96	0.99
S44_1_2011_02_15_1	1	genus	Eikenella	2	0.03	0.83
S44_1_2011_02_15_1	1	genus	Mycoplasma	2	0.03	0.79
S44_1_2011_02_15_1	1	genus	Mogibacterium	10	0.16	1.00
S44_1_2011_02_15_1	1	genus	Clostridium XIX	25	0.39	0.66
S44_1_2011_02_15_1	1	genus	Acetonema	1	0.02	0.53
S44_1_2011_02_15_1	1	genus	Aggregatibacter	3	0.05	0.61
S44_2_2011_02_15_2	1	rootrank	Root	4486	100.00	1.00
S44_2_2011_02_15_2	1	domain	Bacteria	4486	100.00	1.00
S44_2_2011_02_15_2	1	phylum	Proteobacteria	51	1.14	0.97
S44_2_2011_02_15_2	1	phylum	Spirochaetes	45	1.00	0.94
S44_2_2011_02_15_2	1	phylum	TM7	8	0.18	0.95
S44_2_2011_02_15_2	1	phylum	Firmicutes	696	15.51	0.99
S44_2_2011_02_15_2	1	phylum	Bacteroidetes	1447	32.26	1.00
S44_2_2011_02_15_2	1	phylum	Gemmatimonadetes	3	0.07	1.00
S44_2_2011_02_15_2	1	phylum	Actinobacteria	2117	47.19	1.00
S44_2_2011_02_15_2	1	phylum	Tenericutes	2	0.04	0.67
S44_2_2011_02_15_2	1	phylum	Cyanobacteria/Chloroplast	7	0.16	0.96
S44_2_2011_02_15_2	1	phylum	Fusobacteria	84	1.87	0.99
S44_2_2011_02_15_2	1	phylum	Synergistetes	18	0.40	0.91
S44_2_2011_02_15_2	1	class	Spirochaetes	45	1.00	0.94
S44_2_2011_02_15_2	1	class	Chloroplast	7	0.16	0.95
S44_2_2011_02_15_2	1	class	Bacteroidia	120	2.67	0.99
S44_2_2011_02_15_2	1	class	Flavobacteria	12	0.27	0.97
S44_2_2011_02_15_2	1	class	Gammaproteobacteria	22	0.49	1.00
S44_2_2011_02_15_2	1	class	Alphaproteobacteria	2	0.04	1.00
S44_2_2011_02_15_2	1	class	Betaproteobacteria	13	0.29	0.99
S44_2_2011_02_15_2	1	class	Epsilonproteobacteria	10	0.22	1.00
S44_2_2011_02_15_2	1	class	Bacilli	547	12.19	1.00
S44_2_2011_02_15_2	1	class	Mollicutes	2	0.04	0.67
S44_2_2011_02_15_2	1	class	Sphingobacteria	1315	29.31	1.00
S44_2_2011_02_15_2	1	class	Actinobacteria	2117	47.19	1.00
S44_2_2011_02_15_2	1	class	Fusobacteria	84	1.87	0.99
S44_2_2011_02_15_2	1	class	Negativicutes	119	2.65	0.98
S44_2_2011_02_15_2	1	class	Synergistia	18	0.40	0.91
S44_2_2011_02_15_2	1	class	Gemmatimonadetes	3	0.07	1.00
S44_2_2011_02_15_2	1	class	Clostridia	29	0.65	0.96
S44_2_2011_02_15_2	1	subclass	Actinobacteridae	2116	47.17	1.00
S44_2_2011_02_15_2	1	subclass	Coriobacteridae	1	0.02	1.00
S44_2_2011_02_15_2	1	suborder	Corynebacterineae	53	1.18	0.97
S44_2_2011_02_15_2	1	suborder	Coriobacterineae	1	0.02	1.00
S44_2_2011_02_15_2	1	suborder	Micrococcineae	284	6.33	0.98
S44_2_2011_02_15_2	1	suborder	Actinomycineae	1741	38.81	0.99
S44_2_2011_02_15_2	1	suborder	Propionibacterineae	8	0.18	1.00
S44_2_2011_02_15_2	1	order	Lactobacillales	530	11.81	0.99
S44_2_2011_02_15_2	1	order	Pasteurellales	11	0.25	1.00
S44_2_2011_02_15_2	1	order	Fusobacteriales	84	1.87	0.99
S44_2_2011_02_15_2	1	order	Cardiobacteriales	1	0.02	1.00
S44_2_2011_02_15_2	1	order	Flavobacteriales	12	0.27	0.97
S44_2_2011_02_15_2	1	order	Burkholderiales	3	0.07	1.00
S44_2_2011_02_15_2	1	order	Gemmatimonadales	3	0.07	1.00
S44_2_2011_02_15_2	1	order	Spirochaetales	45	1.00	0.94
S44_2_2011_02_15_2	1	order	Campylobacterales	10	0.22	1.00
S44_2_2011_02_15_2	1	order	Clostridiales	29	0.65	0.96
S44_2_2011_02_15_2	1	order	Rhodobacterales	1	0.02	1.00
S44_2_2011_02_15_2	1	order	Synergistales	18	0.40	0.91
S44_2_2011_02_15_2	1	order	Enterobacteriales	9	0.20	1.00
S44_2_2011_02_15_2	1	order	Neisseriales	10	0.22	0.98
S44_2_2011_02_15_2	1	order	Selenomonadales	119	2.65	0.98
S44_2_2011_02_15_2	1	order	Anaeroplasmatales	2	0.04	0.67
S44_2_2011_02_15_2	1	order	Pseudomonadales	1	0.02	1.00
S44_2_2011_02_15_2	1	order	Bacillales	17	0.38	1.00
S44_2_2011_02_15_2	1	order	Rhizobiales	1	0.02	1.00
S44_2_2011_02_15_2	1	order	Sphingobacteriales	1315	29.31	1.00
S44_2_2011_02_15_2	1	order	Bacteroidales	120	2.67	0.99
S44_2_2011_02_15_2	1	order	Coriobacteriales	1	0.02	1.00
S44_2_2011_02_15_2	1	order	Actinomycetales	2101	46.83	1.00
S44_2_2011_02_15_2	1	order	Bifidobacteriales	15	0.33	1.00
S44_2_2011_02_15_2	1	family	Coriobacteriaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Microbacteriaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Actinomycetaceae	1741	38.81	0.99
S44_2_2011_02_15_2	1	family	Mycobacteriaceae	40	0.89	1.00
S44_2_2011_02_15_2	1	family	Nocardioidaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Corynebacteriaceae	12	0.27	0.90
S44_2_2011_02_15_2	1	family	Micrococcaceae	274	6.11	1.00
S44_2_2011_02_15_2	1	family	Propionibacteriaceae	7	0.16	1.00
S44_2_2011_02_15_2	1	family	Chloroplast	7	0.16	0.95
S44_2_2011_02_15_2	1	family	Anaeroplasmataceae	2	0.04	0.67
S44_2_2011_02_15_2	1	family	Leptotrichiaceae	26	0.58	1.00
S44_2_2011_02_15_2	1	family	Gemmatimonadaceae	3	0.07	1.00
S44_2_2011_02_15_2	1	family	Streptococcaceae	523	11.66	0.99
S44_2_2011_02_15_2	1	family	Rhodobacteraceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Listeriaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Cardiobacteriaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Eubacteriaceae	10	0.22	0.95
S44_2_2011_02_15_2	1	family	Neisseriaceae	10	0.22	0.98
S44_2_2011_02_15_2	1	family	Veillonellaceae	116	2.59	0.99
S44_2_2011_02_15_2	1	family	Burkholderiaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Staphylococcaceae	6	0.13	1.00
S44_2_2011_02_15_2	1	family	Methylobacteriaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Clostridiales_Incertae Sedis XIII	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Prevotellaceae	64	1.43	0.99
S44_2_2011_02_15_2	1	family	Fusobacteriaceae	58	1.29	0.99
S44_2_2011_02_15_2	1	family	Spirochaetaceae	45	1.00	0.94
S44_2_2011_02_15_2	1	family	Lachnospiraceae	6	0.13	0.96
S44_2_2011_02_15_2	1	family	Synergistaceae	18	0.40	0.91
S44_2_2011_02_15_2	1	family	Moraxellaceae	1	0.02	1.00
S44_2_2011_02_15_2	1	family	Campylobacteraceae	10	0.22	1.00
S44_2_2011_02_15_2	1	family	Bacillales_Incertae Sedis XI	10	0.22	1.00
S44_2_2011_02_15_2	1	family	Carnobacteriaceae	5	0.11	0.97
S44_2_2011_02_15_2	1	family	Pasteurellaceae	11	0.25	1.00
S44_2_2011_02_15_2	1	family	Peptostreptococcaceae	2	0.04	0.70
S44_2_2011_02_15_2	1	family	Porphyromonadaceae	56	1.25	0.96
S44_2_2011_02_15_2	1	family	Clostridiales_Incertae Sedis XI	6	0.13	1.00
S44_2_2011_02_15_2	1	family	Enterobacteriaceae	9	0.20	1.00
S44_2_2011_02_15_2	1	family	Alcaligenaceae	2	0.04	1.00
S44_2_2011_02_15_2	1	family	Cytophagaceae	1313	29.27	1.00
S44_2_2011_02_15_2	1	family	Flavobacteriaceae	12	0.27	0.97
S44_2_2011_02_15_2	1	family	Bifidobacteriaceae	15	0.33	1.00
S44_2_2011_02_15_2	1	genus	Scardovia	15	0.33	1.00
S44_2_2011_02_15_2	1	genus	Rothia	273	6.09	1.00
S44_2_2011_02_15_2	1	genus	Mycobacterium	40	0.89	1.00
S44_2_2011_02_15_2	1	genus	Actinomyces	1740	38.79	0.99
S44_2_2011_02_15_2	1	genus	Corynebacterium	10	0.22	0.95
S44_2_2011_02_15_2	1	genus	Microbacterium	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Tessaracoccus	2	0.04	0.55
S44_2_2011_02_15_2	1	genus	Propionibacterium	5	0.11	1.00
S44_2_2011_02_15_2	1	genus	Nocardioides	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Olsenella	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	TM7_genera_incertae_sedis	8	0.18	0.95
S44_2_2011_02_15_2	1	genus	Chlorophyta	2	0.04	0.74
S44_2_2011_02_15_2	1	genus	Streptophyta	5	0.11	1.00
S44_2_2011_02_15_2	1	genus	Klebsiella	2	0.04	0.95
S44_2_2011_02_15_2	1	genus	Acinetobacter	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Ralstonia	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Hymenobacter	1313	29.27	0.99
S44_2_2011_02_15_2	1	genus	Peptostreptococcus	2	0.04	0.70
S44_2_2011_02_15_2	1	genus	Paracoccus	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Aggregatibacter	11	0.25	1.00
S44_2_2011_02_15_2	1	genus	Gemmatimonas	3	0.07	1.00
S44_2_2011_02_15_2	1	genus	Asteroleplasma	2	0.04	0.67
S44_2_2011_02_15_2	1	genus	Eubacterium	8	0.18	0.93
S44_2_2011_02_15_2	1	genus	Cardiobacterium	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Fusobacterium	54	1.20	0.99
S44_2_2011_02_15_2	1	genus	Moryella	1	0.02	0.51
S44_2_2011_02_15_2	1	genus	Staphylococcus	6	0.13	1.00
S44_2_2011_02_15_2	1	genus	Thermovirga	1	0.02	0.58
S44_2_2011_02_15_2	1	genus	Leptotrichia	26	0.58	0.99
S44_2_2011_02_15_2	1	genus	Granulicatella	5	0.11	0.96
S44_2_2011_02_15_2	1	genus	Kingella	2	0.04	0.92
S44_2_2011_02_15_2	1	genus	Lachnospiracea_incertae_sedis	1	0.02	0.82
S44_2_2011_02_15_2	1	genus	Dialister	2	0.04	1.00
S44_2_2011_02_15_2	1	genus	Porphyromonas	38	0.85	0.97
S44_2_2011_02_15_2	1	genus	Selenomonas	10	0.22	0.93
S44_2_2011_02_15_2	1	genus	Neisseria	5	0.11	0.96
S44_2_2011_02_15_2	1	genus	Campylobacter	10	0.22	1.00
S44_2_2011_02_15_2	1	genus	Gemella	10	0.22	1.00
S44_2_2011_02_15_2	1	genus	Chryseobacterium	2	0.04	0.94
S44_2_2011_02_15_2	1	genus	Tannerella	10	0.22	0.97
S44_2_2011_02_15_2	1	genus	Prevotella	61	1.36	0.98
S44_2_2011_02_15_2	1	genus	Streptococcus	523	11.66	0.99
S44_2_2011_02_15_2	1	genus	Escherichia/Shigella	4	0.09	0.95
S44_2_2011_02_15_2	1	genus	Paludibacter	5	0.11	0.75
S44_2_2011_02_15_2	1	genus	Paraprevotella	2	0.04	0.67
S44_2_2011_02_15_2	1	genus	Pseudoramibacter	2	0.04	1.00
S44_2_2011_02_15_2	1	genus	Veillonella	102	2.27	0.99
S44_2_2011_02_15_2	1	genus	Erwinia	3	0.07	0.62
S44_2_2011_02_15_2	1	genus	Brochothrix	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Treponema	40	0.89	0.98
S44_2_2011_02_15_2	1	genus	Parvimonas	6	0.13	1.00
S44_2_2011_02_15_2	1	genus	Eikenella	1	0.02	0.55
S44_2_2011_02_15_2	1	genus	Mogibacterium	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Bordetella	2	0.04	0.99
S44_2_2011_02_15_2	1	genus	Clostridium XIX	3	0.07	0.75
S44_2_2011_02_15_2	1	genus	Methylobacterium	1	0.02	1.00
S44_2_2011_02_15_2	1	genus	Capnocytophaga	10	0.22	0.93
S45_1_2011_02_15_1	1	rootrank	Root	6213	100.00	1.00
S45_1_2011_02_15_1	1	domain	Bacteria	6212	99.98	1.00
S45_1_2011_02_15_1	1	phylum	Spirochaetes	7	0.11	0.90
S45_1_2011_02_15_1	1	phylum	TM7	72	1.16	0.98
S45_1_2011_02_15_1	1	phylum	Firmicutes	2318	37.31	1.00
S45_1_2011_02_15_1	1	phylum	Bacteroidetes	666	10.72	1.00
S45_1_2011_02_15_1	1	phylum	Synergistetes	5	0.08	0.80
S45_1_2011_02_15_1	1	phylum	Actinobacteria	2395	38.55	1.00
S45_1_2011_02_15_1	1	phylum	SR1	6	0.10	1.00
S45_1_2011_02_15_1	1	phylum	Fusobacteria	466	7.50	1.00
S45_1_2011_02_15_1	1	phylum	Proteobacteria	265	4.27	1.00
S45_1_2011_02_15_1	1	class	Spirochaetes	7	0.11	0.90
S45_1_2011_02_15_1	1	class	Betaproteobacteria	130	2.09	1.00
S45_1_2011_02_15_1	1	class	Synergistia	5	0.08	0.80
S45_1_2011_02_15_1	1	class	Bacteroidia	208	3.35	0.99
S45_1_2011_02_15_1	1	class	Gammaproteobacteria	116	1.87	1.00
S45_1_2011_02_15_1	1	class	Flavobacteria	371	5.97	1.00
S45_1_2011_02_15_1	1	class	Alphaproteobacteria	1	0.02	1.00
S45_1_2011_02_15_1	1	class	Epsilonproteobacteria	18	0.29	1.00
S45_1_2011_02_15_1	1	class	Actinobacteria	2395	38.55	1.00
S45_1_2011_02_15_1	1	class	Sphingobacteria	86	1.38	1.00
S45_1_2011_02_15_1	1	class	Fusobacteria	466	7.50	1.00
S45_1_2011_02_15_1	1	class	Negativicutes	165	2.66	1.00
S45_1_2011_02_15_1	1	class	Bacilli	2095	33.72	0.99
S45_1_2011_02_15_1	1	class	Clostridia	56	0.90	0.97
S45_1_2011_02_15_1	1	subclass	Actinobacteridae	2388	38.44	1.00
S45_1_2011_02_15_1	1	subclass	Coriobacteridae	7	0.11	0.98
S45_1_2011_02_15_1	1	suborder	Micrococcineae	345	5.55	0.97
S45_1_2011_02_15_1	1	suborder	Coriobacterineae	7	0.11	0.98
S45_1_2011_02_15_1	1	suborder	Corynebacterineae	1548	24.92	0.97
S45_1_2011_02_15_1	1	suborder	Actinomycineae	410	6.60	0.97
S45_1_2011_02_15_1	1	suborder	Pseudonocardineae	28	0.45	0.60
S45_1_2011_02_15_1	1	order	Lactobacillales	2055	33.08	0.99
S45_1_2011_02_15_1	1	order	Synergistales	5	0.08	0.80
S45_1_2011_02_15_1	1	order	Fusobacteriales	466	7.50	1.00
S45_1_2011_02_15_1	1	order	Cardiobacteriales	78	1.26	1.00
S45_1_2011_02_15_1	1	order	Flavobacteriales	371	5.97	1.00
S45_1_2011_02_15_1	1	order	Burkholderiales	3	0.05	0.96
S45_1_2011_02_15_1	1	order	Campylobacterales	18	0.29	1.00
S45_1_2011_02_15_1	1	order	Clostridiales	56	0.90	0.96
S45_1_2011_02_15_1	1	order	Pasteurellales	38	0.61	1.00
S45_1_2011_02_15_1	1	order	Neisseriales	127	2.04	1.00
S45_1_2011_02_15_1	1	order	Selenomonadales	165	2.66	1.00
S45_1_2011_02_15_1	1	order	Spirochaetales	7	0.11	0.90
S45_1_2011_02_15_1	1	order	Bacillales	26	0.42	0.92
S45_1_2011_02_15_1	1	order	Rhizobiales	1	0.02	1.00
S45_1_2011_02_15_1	1	order	Sphingobacteriales	86	1.38	1.00
S45_1_2011_02_15_1	1	order	Bacteroidales	208	3.35	0.99
S45_1_2011_02_15_1	1	order	Coriobacteriales	7	0.11	0.98
S45_1_2011_02_15_1	1	order	Actinomycetales	2377	38.26	1.00
S45_1_2011_02_15_1	1	order	Bifidobacteriales	11	0.18	0.93
S45_1_2011_02_15_1	1	family	Coriobacteriaceae	7	0.11	0.98
S45_1_2011_02_15_1	1	family	Pseudonocardiaceae	28	0.45	0.60
S45_1_2011_02_15_1	1	family	Actinomycetaceae	410	6.60	0.97
S45_1_2011_02_15_1	1	family	Mycobacteriaceae	2	0.03	0.84
S45_1_2011_02_15_1	1	family	Micrococcaceae	330	5.31	0.98
S45_1_2011_02_15_1	1	family	Corynebacteriaceae	1535	24.71	0.96
S45_1_2011_02_15_1	1	family	Leptotrichiaceae	433	6.97	1.00
S45_1_2011_02_15_1	1	family	Streptococcaceae	1819	29.28	0.98
S45_1_2011_02_15_1	1	family	Cardiobacteriaceae	78	1.26	1.00
S45_1_2011_02_15_1	1	family	Eubacteriaceae	10	0.16	0.71
S45_1_2011_02_15_1	1	family	Neisseriaceae	127	2.04	1.00
S45_1_2011_02_15_1	1	family	Veillonellaceae	164	2.64	1.00
S45_1_2011_02_15_1	1	family	Rikenellaceae	2	0.03	0.68
S45_1_2011_02_15_1	1	family	Methylobacteriaceae	1	0.02	1.00
S45_1_2011_02_15_1	1	family	Clostridiales_Incertae Sedis XIII	4	0.06	1.00
S45_1_2011_02_15_1	1	family	Prevotellaceae	174	2.80	0.99
S45_1_2011_02_15_1	1	family	Lactobacillaceae	18	0.29	0.99
S45_1_2011_02_15_1	1	family	Fusobacteriaceae	33	0.53	0.99
S45_1_2011_02_15_1	1	family	Spirochaetaceae	7	0.11	0.89
S45_1_2011_02_15_1	1	family	Oxalobacteraceae	1	0.02	0.68
S45_1_2011_02_15_1	1	family	Lachnospiraceae	26	0.42	0.95
S45_1_2011_02_15_1	1	family	Ruminococcaceae	1	0.02	0.55
S45_1_2011_02_15_1	1	family	Synergistaceae	5	0.08	0.80
S45_1_2011_02_15_1	1	family	Campylobacteraceae	18	0.29	1.00
S45_1_2011_02_15_1	1	family	Bacillales_Incertae Sedis XI	22	0.35	0.98
S45_1_2011_02_15_1	1	family	Carnobacteriaceae	199	3.20	0.95
S45_1_2011_02_15_1	1	family	Pasteurellaceae	38	0.61	1.00
S45_1_2011_02_15_1	1	family	Peptostreptococcaceae	2	0.03	0.78
S45_1_2011_02_15_1	1	family	Porphyromonadaceae	31	0.50	0.99
S45_1_2011_02_15_1	1	family	Clostridiales_Incertae Sedis XI	3	0.05	1.00
S45_1_2011_02_15_1	1	family	Enterococcaceae	1	0.02	0.51
S45_1_2011_02_15_1	1	family	Alcaligenaceae	1	0.02	0.53
S45_1_2011_02_15_1	1	family	Cytophagaceae	86	1.38	0.99
S45_1_2011_02_15_1	1	family	Flavobacteriaceae	371	5.97	1.00
S45_1_2011_02_15_1	1	family	Aerococcaceae	2	0.03	1.00
S45_1_2011_02_15_1	1	family	Bifidobacteriaceae	11	0.18	0.93
S45_1_2011_02_15_1	1	genus	Parascardovia	3	0.05	1.00
S45_1_2011_02_15_1	1	genus	Bifidobacterium	5	0.08	1.00
S45_1_2011_02_15_1	1	genus	Scardovia	1	0.02	1.00
S45_1_2011_02_15_1	1	genus	Rothia	326	5.25	0.99
S45_1_2011_02_15_1	1	genus	Mycobacterium	2	0.03	0.83
S45_1_2011_02_15_1	1	genus	Actinomyces	410	6.60	0.97
S45_1_2011_02_15_1	1	genus	Actinomycetospora	2	0.03	0.56
S45_1_2011_02_15_1	1	genus	Corynebacterium	1508	24.27	0.92
S45_1_2011_02_15_1	1	genus	Turicella	1	0.02	0.55
S45_1_2011_02_15_1	1	genus	Olsenella	7	0.11	0.92
S45_1_2011_02_15_1	1	genus	TM7_genera_incertae_sedis	72	1.16	0.98
S45_1_2011_02_15_1	1	genus	SR1_genera_incertae_sedis	6	0.10	1.00
S45_1_2011_02_15_1	1	genus	Hymenobacter	85	1.37	0.98
S45_1_2011_02_15_1	1	genus	Xylanibacter	1	0.02	0.52
S45_1_2011_02_15_1	1	genus	Capnocytophaga	313	5.04	1.00
S45_1_2011_02_15_1	1	genus	Oribacterium	8	0.13	0.93
S45_1_2011_02_15_1	1	genus	Abiotrophia	2	0.03	0.99
S45_1_2011_02_15_1	1	genus	Eubacterium	10	0.16	0.71
S45_1_2011_02_15_1	1	genus	Cardiobacterium	77	1.24	1.00
S45_1_2011_02_15_1	1	genus	Fusobacterium	32	0.52	0.99
S45_1_2011_02_15_1	1	genus	Moryella	1	0.02	0.68
S45_1_2011_02_15_1	1	genus	Peptostreptococcus	1	0.02	1.00
S45_1_2011_02_15_1	1	genus	Leptotrichia	432	6.95	1.00
S45_1_2011_02_15_1	1	genus	Granulicatella	197	3.17	0.95
S45_1_2011_02_15_1	1	genus	Kingella	29	0.47	0.65
S45_1_2011_02_15_1	1	genus	Haemophilus	37	0.60	0.90
S45_1_2011_02_15_1	1	genus	Mitsuokella	1	0.02	0.56
S45_1_2011_02_15_1	1	genus	Porphyromonas	17	0.27	0.96
S45_1_2011_02_15_1	1	genus	Filifactor	1	0.02	0.55
S45_1_2011_02_15_1	1	genus	Neisseria	95	1.53	0.94
S45_1_2011_02_15_1	1	genus	Planobacterium	1	0.02	0.54
S45_1_2011_02_15_1	1	genus	Campylobacter	18	0.29	1.00
S45_1_2011_02_15_1	1	genus	Selenomonas	46	0.74	0.94
S45_1_2011_02_15_1	1	genus	Gemella	22	0.35	0.98
S45_1_2011_02_15_1	1	genus	Schwartzia	5	0.08	0.68
S45_1_2011_02_15_1	1	genus	Tannerella	14	0.23	0.99
S45_1_2011_02_15_1	1	genus	Megasphaera	1	0.02	0.55
S45_1_2011_02_15_1	1	genus	Veillonella	107	1.72	1.00
S45_1_2011_02_15_1	1	genus	Streptococcus	1815	29.21	0.98
S45_1_2011_02_15_1	1	genus	Hallella	2	0.03	0.54
S45_1_2011_02_15_1	1	genus	Shuttleworthia	3	0.05	1.00
S45_1_2011_02_15_1	1	genus	Centipeda	1	0.02	0.87
S45_1_2011_02_15_1	1	genus	Paraprevotella	3	0.05	0.59
S45_1_2011_02_15_1	1	genus	Syntrophococcus	2	0.03	0.56
S45_1_2011_02_15_1	1	genus	Prevotella	166	2.67	0.95
S45_1_2011_02_15_1	1	genus	Suttonella	1	0.02	0.81
S45_1_2011_02_15_1	1	genus	Lactobacillus	18	0.29	0.99
S45_1_2011_02_15_1	1	genus	Bergeyella	19	0.31	0.56
S45_1_2011_02_15_1	1	genus	Rikenella	2	0.03	0.68
S45_1_2011_02_15_1	1	genus	Actinobacillus	1	0.02	1.00
S45_1_2011_02_15_1	1	genus	Treponema	5	0.08	1.00
S45_1_2011_02_15_1	1	genus	Lactococcus	3	0.05	1.00
S45_1_2011_02_15_1	1	genus	Parvimonas	3	0.05	1.00
S45_1_2011_02_15_1	1	genus	Methylobacterium	1	0.02	1.00
S45_1_2011_02_15_1	1	genus	Mogibacterium	4	0.06	1.00
S45_1_2011_02_15_1	1	genus	Clostridium XIX	1	0.02	0.52
S45_1_2011_02_15_1	1	genus	Cloacibacterium	1	0.02	0.53
S45_2_2011_02_15_2	1	rootrank	Root	4744	100.00	1.00
S45_2_2011_02_15_2	1	domain	Bacteria	4744	100.00	1.00
S45_2_2011_02_15_2	1	phylum	Spirochaetes	55	1.16	0.95
S45_2_2011_02_15_2	1	phylum	TM7	3	0.06	1.00
S45_2_2011_02_15_2	1	phylum	Firmicutes	3404	71.75	1.00
S45_2_2011_02_15_2	1	phylum	Bacteroidetes	190	4.01	0.99
S45_2_2011_02_15_2	1	phylum	Synergistetes	17	0.36	0.92
S45_2_2011_02_15_2	1	phylum	Actinobacteria	792	16.69	1.00
S45_2_2011_02_15_2	1	phylum	Fusobacteria	215	4.53	0.99
S45_2_2011_02_15_2	1	phylum	Proteobacteria	62	1.31	1.00
S45_2_2011_02_15_2	1	class	Spirochaetes	55	1.16	0.95
S45_2_2011_02_15_2	1	class	Betaproteobacteria	30	0.63	1.00
S45_2_2011_02_15_2	1	class	Bacteroidia	170	3.58	0.99
S45_2_2011_02_15_2	1	class	Flavobacteria	8	0.17	0.94
S45_2_2011_02_15_2	1	class	Gammaproteobacteria	21	0.44	0.99
S45_2_2011_02_15_2	1	class	Epsilonproteobacteria	11	0.23	1.00
S45_2_2011_02_15_2	1	class	Actinobacteria	792	16.69	1.00
S45_2_2011_02_15_2	1	class	Sphingobacteria	9	0.19	0.95
S45_2_2011_02_15_2	1	class	Bacilli	2776	58.52	1.00
S45_2_2011_02_15_2	1	class	Erysipelotrichia	6	0.13	1.00
S45_2_2011_02_15_2	1	class	Fusobacteria	215	4.53	0.99
S45_2_2011_02_15_2	1	class	Negativicutes	365	7.69	1.00
S45_2_2011_02_15_2	1	class	Synergistia	17	0.36	0.92
S45_2_2011_02_15_2	1	class	Clostridia	257	5.42	1.00
S45_2_2011_02_15_2	1	subclass	Actinobacteridae	788	16.61	1.00
S45_2_2011_02_15_2	1	subclass	Coriobacteridae	4	0.08	1.00
S45_2_2011_02_15_2	1	suborder	Pseudonocardineae	1	0.02	0.56
S45_2_2011_02_15_2	1	suborder	Coriobacterineae	4	0.08	1.00
S45_2_2011_02_15_2	1	suborder	Micrococcineae	327	6.89	0.98
S45_2_2011_02_15_2	1	suborder	Corynebacterineae	21	0.44	0.90
S45_2_2011_02_15_2	1	suborder	Actinomycineae	418	8.81	0.98
S45_2_2011_02_15_2	1	order	Lactobacillales	2767	58.33	1.00
S45_2_2011_02_15_2	1	order	Pasteurellales	20	0.42	0.98
S45_2_2011_02_15_2	1	order	Neisseriales	30	0.63	0.99
S45_2_2011_02_15_2	1	order	Cardiobacteriales	1	0.02	1.00
S45_2_2011_02_15_2	1	order	Erysipelotrichales	6	0.13	1.00
S45_2_2011_02_15_2	1	order	Campylobacterales	11	0.23	1.00
S45_2_2011_02_15_2	1	order	Clostridiales	257	5.42	1.00
S45_2_2011_02_15_2	1	order	Flavobacteriales	8	0.17	0.94
S45_2_2011_02_15_2	1	order	Synergistales	17	0.36	0.92
S45_2_2011_02_15_2	1	order	Fusobacteriales	215	4.53	0.99
S45_2_2011_02_15_2	1	order	Spirochaetales	55	1.16	0.95
S45_2_2011_02_15_2	1	order	Bacillales	7	0.15	0.82
S45_2_2011_02_15_2	1	order	Bacteroidales	170	3.58	0.99
S45_2_2011_02_15_2	1	order	Sphingobacteriales	9	0.19	0.95
S45_2_2011_02_15_2	1	order	Selenomonadales	365	7.69	1.00
S45_2_2011_02_15_2	1	order	Coriobacteriales	4	0.08	1.00
S45_2_2011_02_15_2	1	order	Actinomycetales	782	16.48	1.00
S45_2_2011_02_15_2	1	order	Bifidobacteriales	6	0.13	1.00
S45_2_2011_02_15_2	1	family	Actinomycetaceae	418	8.81	0.98
S45_2_2011_02_15_2	1	family	Pseudonocardiaceae	1	0.02	0.56
S45_2_2011_02_15_2	1	family	Micrococcaceae	311	6.56	1.00
